cpf_cliente,data_hora_solicitacao,limite_atual,novo_limite_solicitado,status_pedido
34567890123,2026-03-25T21:57:57.702393,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:57:57.778046,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:57:57.888802,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:57:57.975433,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:57:58.072507,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:57:58.170532,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:57:58.251256,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:57:58.346957,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:57:58.447383,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:57:58.545797,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:57:58.644712,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:57:58.717236,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:57:58.806117,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:57:58.897126,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:57:59.010221,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:57:59.115410,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:57:59.208339,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:57:59.309083,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:57:59.403955,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:57:59.497815,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:57:59.596458,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:57:59.694441,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:57:59.803674,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:57:59.898646,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:57:59.997124,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:00.109638,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:00.220531,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:00.306079,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:00.405933,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:00.488198,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:00.605822,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:00.704237,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:00.798513,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:00.889304,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:00.983890,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:01.090232,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:01.235356,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:01.322655,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:01.414424,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:01.510725,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:01.603424,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:01.684534,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:01.790903,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:01.878645,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:01.964431,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:02.070545,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:02.174718,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:02.272354,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:02.395335,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:02.487173,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:02.579540,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:02.671621,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:02.768402,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:02.870479,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:02.937182,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:02.986993,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:03.071803,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:03.121455,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:03.198785,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:03.254462,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:03.329840,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:03.387723,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:03.433496,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:03.498185,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:03.570223,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:03.620473,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:03.702541,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:03.806174,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:03.877466,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:03.964874,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:04.054716,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:04.131372,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:04.253387,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:04.347420,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:04.433620,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:04.504175,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:04.588300,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:04.693654,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:04.774798,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:04.843987,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:04.934443,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:05.015964,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:05.096475,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:05.190964,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:05.283056,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:05.360936,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:05.432177,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:05.530563,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:05.603252,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:05.716993,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:05.825453,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:05.906481,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:05.981800,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:06.038113,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:06.110045,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:06.213136,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:06.271469,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:06.338977,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:06.441563,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:06.504468,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:06.576868,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:06.644757,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:06.721285,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:06.791016,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:06.854019,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:06.925883,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:06.985911,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:07.050936,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:07.102881,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:07.191610,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:07.274078,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:07.338543,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:07.417008,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:07.505950,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:07.571553,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:07.648518,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:07.738429,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:07.804831,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:07.877613,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:07.967218,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:08.022250,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:08.130038,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:08.199197,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:08.271771,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:08.360297,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:08.418934,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:08.494254,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:08.576599,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:08.653312,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:08.739106,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:08.828664,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:08.904725,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:09.003455,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:09.087405,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:09.155136,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:09.217993,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:09.283357,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:09.405922,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:09.479046,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:09.571599,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:09.651429,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:09.754880,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:09.838753,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:09.941769,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:10.022622,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:10.121049,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:10.221023,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:10.331579,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:10.431563,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:10.507066,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:10.603977,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:10.769056,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:10.846243,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:10.948030,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:11.057747,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:11.188253,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:11.308487,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:11.427248,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:11.537765,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:11.650441,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:11.751665,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:11.865010,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:11.977311,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:12.099389,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:12.210524,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:12.307751,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:12.403434,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:12.498441,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:12.585494,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:12.698646,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:12.772860,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:12.877579,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:12.984897,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:13.104442,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:13.221768,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:13.327350,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:13.442606,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:13.549062,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:13.653984,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:13.742512,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:13.863424,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:13.975299,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:14.084090,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:14.211141,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:14.304820,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:14.410098,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:14.522486,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:14.639397,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:14.752331,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:14.859807,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:14.977758,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:15.094989,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:15.194050,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:15.294586,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:15.383232,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:15.482716,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:15.579634,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:15.691744,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:15.797222,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:15.909964,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:16.011165,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:16.108239,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:16.199492,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:16.305327,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:16.408425,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:16.509289,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:16.609333,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:16.702626,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:16.819750,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:16.920308,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:17.022515,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:17.108664,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:17.202965,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:17.300798,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:17.374062,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:17.460037,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:17.555037,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:17.655840,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:17.755844,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:17.838223,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:17.941786,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:18.038821,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:18.124066,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:18.208124,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:18.303765,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:18.388173,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:18.488723,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:18.584237,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:18.714891,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:18.827845,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:18.945067,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:19.061240,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:19.171753,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:19.287292,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:19.393570,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:19.506754,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:19.621295,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:19.739218,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:19.849844,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:19.955194,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:20.067884,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:20.173901,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:20.284312,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:20.383056,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:20.470597,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:20.574225,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:20.707212,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:20.812796,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:20.910685,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:21.010528,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:21.131435,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:21.231758,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:21.331472,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:21.433532,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:21.528825,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:21.624782,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:21.706339,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:21.807015,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:21.906113,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:21.995752,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:22.117227,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:22.218439,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:22.314345,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:22.417439,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:22.521578,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:22.627266,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:22.724367,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:22.843577,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:22.939732,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:23.042528,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:23.146746,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:23.253128,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:23.386154,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:23.485991,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:23.570329,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:23.673904,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:23.789907,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:23.897823,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:24.006224,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:24.091227,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:24.200453,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:24.326366,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:24.429785,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:24.571728,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:24.677138,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:24.793183,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:24.905699,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:25.007566,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:25.096648,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:25.206577,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:25.323433,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:25.425542,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:25.525301,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:25.629896,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:25.731525,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:25.831057,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:25.937520,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:26.041568,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:26.144363,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:26.248746,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:26.350734,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:26.446756,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:26.547569,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:26.657281,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:26.757619,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:26.864418,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:26.963043,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:27.071795,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:27.270733,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:27.391067,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:27.511733,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:27.638926,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:27.759763,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:27.879355,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:27.999359,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:28.101204,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:28.187579,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:28.309481,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:28.427194,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:28.526710,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:28.643762,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:28.759602,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:28.872200,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:28.985016,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:29.076077,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:29.178005,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:29.288651,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:29.421344,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:29.540643,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:29.672091,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:29.877411,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:29.997476,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:30.103640,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:30.206786,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:30.324806,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:30.470075,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:30.591244,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:30.713876,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:30.838717,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:30.955484,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:31.053263,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:58:31.144989,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:59:55.435853,8000.00,6000.00,rejeitado
34567890123,2026-03-25T21:59:55.446913,8000.00,6000.00,rejeitado
34567890123,2026-03-25T21:59:55.489153,8000.00,6000.00,rejeitado
34567890123,2026-03-25T21:59:55.506381,8000.00,6000.00,rejeitado
34567890123,2026-03-25T21:59:55.523013,8000.00,6000.00,rejeitado
34567890123,2026-03-25T21:59:55.539764,8000.00,6000.00,rejeitado
34567890123,2026-03-25T21:59:55.560711,8000.00,6000.00,rejeitado
34567890123,2026-03-25T21:59:55.576622,8000.00,6000.00,rejeitado
34567890123,2026-03-25T21:59:55.593966,8000.00,6000.00,rejeitado
34567890123,2026-03-25T21:59:55.612006,8000.00,6000.00,rejeitado
34567890123,2026-03-25T21:59:55.627917,8000.00,6000.00,rejeitado
34567890123,2026-03-25T21:59:55.644710,8000.00,6000.00,rejeitado
34567890123,2026-03-25T21:59:55.665445,8000.00,6000.00,rejeitado
34567890123,2026-03-25T21:59:55.682472,8000.00,6000.00,rejeitado
34567890123,2026-03-25T21:59:55.694165,8000.00,6000.00,rejeitado
34567890123,2026-03-25T21:59:55.715132,8000.00,6000.00,rejeitado
34567890123,2026-03-25T21:59:55.726755,8000.00,6000.00,rejeitado
34567890123,2026-03-25T21:59:55.745573,8000.00,6000.00,rejeitado
34567890123,2026-03-25T21:59:55.760182,8000.00,6000.00,rejeitado
34567890123,2026-03-25T21:59:55.778694,8000.00,6000.00,rejeitado
34567890123,2026-03-25T21:59:55.801888,8000.00,6000.00,rejeitado
34567890123,2026-03-25T21:59:55.811590,8000.00,6000.00,rejeitado
34567890123,2026-03-25T21:59:55.836091,8000.00,6000.00,rejeitado
34567890123,2026-03-25T21:59:55.848510,8000.00,6000.00,rejeitado
34567890123,2026-03-25T21:59:55.863782,8000.00,6000.00,rejeitado
34567890123,2026-03-25T21:59:55.885338,8000.00,6000.00,rejeitado
34567890123,2026-03-25T21:59:56.008601,8000.00,6000.00,rejeitado
34567890123,2026-03-25T21:59:56.027418,8000.00,6000.00,rejeitado
34567890123,2026-03-25T21:59:56.041934,8000.00,6000.00,rejeitado
34567890123,2026-03-25T21:59:56.061804,8000.00,6000.00,rejeitado
34567890123,2026-03-25T21:59:56.077569,8000.00,6000.00,rejeitado
34567890123,2026-03-25T21:59:56.095016,8000.00,6000.00,rejeitado
34567890123,2026-03-25T21:59:56.118412,8000.00,6000.00,rejeitado
34567890123,2026-03-25T21:59:56.131405,8000.00,6000.00,rejeitado
34567890123,2026-03-25T21:59:56.143526,8000.00,6000.00,rejeitado
